timestamp,00:40:5A:AF:E1:9A,00:40:5A:AF:E1:99,00:40:5A:AF:E1:9B,00:40:5A:AF:48:82,00:40:5A:AF:48:83,00:40:5A:AF:7B:2B,00:40:5A:AF:68:63,00:40:5A:AF:5D:DA,00:40:5A:AF:5D:DB,24:F2:7F:FF:63:A2,24:F2:7F:FF:63:A3,24:F2:7F:FF:63:A4,24:F2:7F:FF:61:03,24:F2:7F:FF:61:02,24:F2:7F:FF:61:04,1C:39:29:23:99:2A,58:86:94:AE:50:CA,24:F2:7F:FF:5E:84,24:F2:7F:FF:85:A3,24:F2:7F:FF:85:A4,24:F2:7F:FF:77:C2,24:F2:7F:FF:77:C4,24:F2:7F:FF:61:64,24:F2:7F:FF:77:C3,DE:03:98:3B:9D:2C,24:F2:7F:FF:61:62,24:F2:7F:FF:61:63,24:F2:7F:FF:65:A4,38:17:C3:C2:14:84,5A:86:94:CC:64:24,24:F2:7F:FF:5C:E4,24:F2:7F:FF:5C:E2,24:F2:7F:FF:5C:E3,4A:5F:99:50:5D:71,24:F2:7F:FF:5C:63,24:F2:7F:FF:5C:62,44:48:C1:27:95:62,24:F2:7F:FF:5C:64,00:40:5A:AF:CA:39,00:40:5A:AF:CA:3B,00:40:5A:AF:CA:3A,90:9F:33:BE:1C:1C,24:F2:7F:FF:64:E2,24:F2:7F:FF:64:E3,24:F2:7F:FF:64:E4,60:D0:2C:0D:4D:58,60:D0:2C:4D:4D:53,32:24:A9:58:F8:70,BC:10:2F:55:D5:97,24:F2:7F:FF:65:63,24:F2:7F:FF:84:22,24:F2:7F:FF:65:62,24:F2:7F:FF:61:24,24:F2:7F:FF:6E:43,24:F2:7F:FF:6E:42,00:40:5A:AF:98:BA,24:F2:7F:FF:6E:44,00:40:5A:AF:98:BB,00:40:5A:AF:98:B9,00:40:5A:AF:C2:89,00:40:5A:AF:C2:8A,70:5D:CC:AE:25:34,00:40:5A:AF:7B:2A,24:F2:7F:FF:5E:83,24:F2:7F:FF:85:A2,38:17:C3:C2:15:02,70:5D:CC:05:7B:9E,24:F2:7F:FF:84:23,24:F2:7F:FF:84:24,24:F2:7F:FF:61:23,24:F2:7F:FF:61:22,24:F2:7F:FF:65:64,24:F2:7F:FF:80:63,70:5D:CC:3B:7E:02,24:F2:7F:FF:5E:82,24:F2:7F:FF:65:A2,38:17:C3:C2:14:83,B0:38:6C:29:95:D8,38:17:C3:C2:15:22,24:F2:7F:FF:80:62,24:F2:7F:FF:80:64,38:17:C3:C2:15:04,38:17:C3:C2:15:03,24:F2:7F:FF:65:A3,58:86:94:7F:45:6C,90:DE:80:60:CE:3F,00:40:5A:AF:C2:8B,BC:10:2F:55:D5:45,58:86:94:65:36:40,24:F2:7F:FF:80:04,38:17:C3:C2:14:43,44:48:C1:27:96:02,88:36:6C:94:59:DC,1C:39:29:23:99:FB,1E:39:29:B7:EA:BA,58:86:94:A3:E9:60,4A:9E:BD:6C:12:59,00:40:5A:AF:68:61,38:17:C3:C0:47:C4,38:17:C3:C2:11:42,38:17:C3:C0:47:C3,38:17:C3:C0:47:C2,FA:8F:CA:96:EA:8F,38:17:C3:C2:14:42,44:48:C1:27:95:63,FA:0D:AC:BB:10:F1,24:F2:7F:FF:7A:E3,44:48:C1:27:96:03,1C:39:29:23:99:41,44:48:C1:27:85:62,44:48:C1:27:85:63,24:F2:7F:FF:5A:C3,24:F2:7F:FF:5A:C2,1C:39:29:23:C5:94,24:F2:7F:FF:5A:C4,1C:39:29:23:99:38,1C:39:29:28:66:24,88:36:6C:9B:0A:F0,38:17:C3:C2:11:43,38:17:C3:C1:DE:82,AA:B1:3B:24:CD:B1,38:17:C3:C2:11:44,38:17:C3:C1:DE:83,24:F2:7F:FF:5D:02,24:F2:7F:FF:5D:03,24:F2:7F:FF:5D:04,24:F2:7F:FF:5D:23,FE:36:94:33:B3:18,24:F2:7F:FF:5D:22,24:F2:7F:FF:5D:24,60:D0:2C:51:DF:23,60:D0:2C:11:DF:28,86:25:19:E2:76:7C,24:F2:7F:FF:5D:A3,86:25:19:C6:F7:3F,1C:E8:9E:63:97:1C,24:F2:7F:FF:5D:A2,24:F2:7F:FF:5D:A4,1C:39:29:23:98:F4,CC:88:C7:BE:76:82,24:F2:7F:FF:84:E4,1C:39:29:23:99:E6,F2:4E:A4:7B:B7:61,86:25:19:CD:42:53,38:17:C3:C2:13:A3,50:FD:D5:68:19:84,86:25:19:CA:62:D8,38:17:C3:C2:13:A4,CA:D9:D2:C8:76:2F,CC:40:D0:AF:EB:B0,38:17:C3:C2:13:A2,00:04:EA:8E:1C:39,24:F2:7F:FF:5F:44,38:17:C3:C2:14:62,38:17:C3:C2:14:63,38:17:C3:C2:15:23,86:25:19:9D:1D:2E,44:48:C1:27:94:C3,02:06:AC:80:61:66,24:F2:7F:FF:5E:A4,24:F2:7F:FF:5E:A3,BC:10:2F:45:43:8F,00:08:9F:7E:73:F6,1C:39:29:23:99:67,24:F2:7F:FF:5F:42,24:F2:7F:FF:5F:43,24:F2:7F:FF:80:03,00:40:5A:AF:68:62,24:F2:7F:FF:5E:A2,CA:DD:6A:16:58:5F,38:17:C3:C1:69:62,12:06:AC:80:61:66,38:17:C3:C2:14:22,38:17:C3:C2:14:23,92:9F:33:C1:8E:C8,26:E8:53:4F:02:27,38:17:C3:C2:14:24,92:9F:33:D1:8E:C8,00:0B:81:9B:C4:49,44:48:C1:27:94:C2,00:40:5A:AF:D0:C2,24:F2:7F:FF:7A:A2,00:40:5A:AF:D0:C1,24:F2:7F:FF:7A:A4,B0:38:6C:05:FC:D0,38:17:C3:C2:11:83,38:17:C3:C2:11:82,38:17:C3:C2:11:84,24:F2:7F:FF:7A:A3,86:25:19:CD:30:38,00:40:5A:AF:D0:C3,24:F2:7F:FF:7C:62,24:F2:7F:FF:7A:E4,26:E8:53:15:EB:CE,38:17:C3:C2:15:24,58:86:94:2C:6E:16,24:F2:7F:FF:80:02,38:17:C3:C2:11:24,24:F2:7F:FF:75:E4,38:17:C3:C2:14:82,24:F2:7F:FF:5B:84,24:F2:7F:FF:70:A3,86:25:19:CE:02:99,1C:39:29:23:99:EB,24:F2:7F:FF:70:A4,24:F2:7F:FF:70:A2,24:F2:7F:FF:5B:83,38:17:C3:C2:15:42,38:17:C3:C2:15:43,38:17:C3:C2:15:44,1C:BF:CE:2D:AA:95,24:F2:7F:FF:5B:82,86:25:19:DE:5C:C5,44:48:C1:27:95:A3,44:48:C1:27:95:A2,FA:B9:5A:3E:BF:DD,24:F2:7F:FF:76:62,24:F2:7F:FF:76:63,90:9F:33:84:2C:F2,06:0E:3C:75:B2:B8,38:17:C3:C2:11:23,B0:38:6C:4E:F2:5C,1C:39:29:23:99:45,38:17:C3:C2:14:44,1E:39:29:69:36:8D,24:F2:7F:FF:75:82,24:F2:7F:FF:72:42,38:17:C3:C2:13:23,76:40:BB:38:37:AC,38:17:C3:C1:69:63,38:17:C3:C1:69:64,24:F2:7F:FF:7A:E2,24:F2:7F:FF:7D:C3,24:F2:7F:FF:7D:C4,24:F2:7F:FF:7D:C2,24:F2:7F:FF:73:83,38:17:C3:C2:11:22,A8:42:A1:B2:C6:3E,FA:B9:5A:3E:C0:04,86:25:19:DE:EB:0E,60:D0:2C:11:97:38,1E:39:29:69:3A:2A,FA:12:B5:B7:49:8E,24:F2:7F:FF:76:64,38:17:C3:C2:13:24,60:D0:2C:51:97:33,12:E8:A7:8C:5F:5D,38:17:C3:C2:14:64,1C:39:29:23:9A:16
2026-07-07 17:35:00.074,-74,-74,-80,-70,-65,-53,,-83,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:00.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,,,,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:00.327,,,,,,,,,,,,,-76,-77,-75,,-58,,-73,-72,,,-62,,,-65,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,-92,,,,,,,,,-75,-84,,,,,,,,-83,-83,,,,,,,,,,-81,,,,,,,,,,,,,,,,,,,,,-80,,,,,,,,,,,,,,,,,,,,,,,,,-83
2026-07-07 17:35:00.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,-82,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,-77,-78,,,,,,,,,,,
2026-07-07 17:35:00.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,,-46,-51,,-77,,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:00.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,-46,-46,,-73,-72,-72,-64,-63,,-64,-73,-73,-73,-67,,,,,,,,,,,,,,-74,-73,-73,-67,-68,-73,,,,,,,,,,,,,,,,-62,,,,,,,,,,,,,,,,,,,,,,,,-77,-77,,,,,,,,,,,,,,,,,,,,,-88,,,,-87,,,
2026-07-07 17:35:00.888,-73,-74,-71,-67,-67,-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:00.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,,,,,,,,,,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:01.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:01.143,,,,,,,,,,,,-76,-74,-74,-75,,-67,,-64,-64,,-89,-68,,,-68,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,-65,,,,,,,,,,-70,-83,,,,,,,,,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,,,,,,,,,,-85,-91
2026-07-07 17:35:01.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,-63,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,,,,,,,,,,,,,,,,-83
2026-07-07 17:35:01.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-83,-83,,,,,,,,,,,,,
2026-07-07 17:35:01.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,-61,-55,,-76,-75,-75,-67,-66,,,-69,-77,-69,-66,,,-42,,-45,-46,-74,-75,,,,,,,-79,-76,-66,-67,-69,,,,,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,-77,-73,,-76,,,,,,,,,,,,,,,,,,,-77,,,-80,,,,,,
2026-07-07 17:35:01.706,-73,-69,-70,-70,-73,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,-61,,,,,,,,,,,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:01.911,,,,,,,,,,,-74,-74,-78,-76,-78,,-54,,-70,-70,-85,,-61,,,-60,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,-69,,,,,,,,,,-67,,,-84,,,,,,-82,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,,,,,,-80,,,,,,,,,,,-79,,,,,,,,,-87
2026-07-07 17:35:02.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-87,-89,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,,,,,,,,-71,,,,,,,,,,,,,,,,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,-80,,-81,-80,,,,,,,,,,,,,,
2026-07-07 17:35:02.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,-65,-58,,-80,-81,-80,-67,-68,,-76,-69,-91,-70,-61,,,-57,,-51,-61,-75,-77,,,,,,-77,,,-61,-62,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,,,,,,,,,,,,,,,,,,,,-79,,,-78,,,,,,,,
2026-07-07 17:35:02.524,-67,-65,-69,-66,-67,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:02.730,,,,,,,,,,,,,-78,-77,-78,,-46,-60,-66,-65,-86,-88,-66,-85,,-66,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,-65,,,,,,,,,,-60,-82,,,,,,,,-82,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,-74,,,,,,,,-80,,,,,,,,,-73,,,,,,,,,
2026-07-07 17:35:02.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,,,,,,-65,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,,-82,-82,,,,,,,,,,,,,,,-89
2026-07-07 17:35:03.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,-66,-61,,-85,-85,,-57,-57,,,-71,,-71,-73,,,-59,,-55,-55,-80,-72,,,,,,-75,,,-72,-72,-71,,,,,,,,,,,,,,,-71,-64,,,,,,,,,,,,,,,,,,,,,,,,-80,-81,,-83,,,,,,,,,,,,,,,,,,-78,-80,,-74,-80,-81,,,,,,,,-77
2026-07-07 17:35:03.342,-72,-70,-74,-66,-64,-63,,-82,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,,,,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:03.547,,,,,,,,,,,,,-71,-71,-71,,-55,,-71,-70,-82,,-68,-82,,-69,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,-68,,,,,,,,,,-64,,,,,,,,,-81,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-74,,,,,,,,,,,,,,,,,-76,,,,,,,,,,,
2026-07-07 17:35:03.600,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:03.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91,-75,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,,,,-70,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,,,,,,,,,,,,,-80,,,,-83,-85
2026-07-07 17:35:03.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,-58,,,,,,,,,-49,,-48,-47,-73,-75,,,,,,,,,,-69,,,,,,,,,,,,,,,,-70,-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:04.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,-68,-64,,-78,-79,-78,,,,,-71,,-71,-69,,,,-85,,,,,,,,,,-75,,,-69,,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,-86,,,,,,,,,,,,,,,,,,,,,-85,,-74,-82,-86,,,,,,,,-84,,
2026-07-07 17:35:04.161,-67,-68,-66,-57,-57,-62,,-84,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:04.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,,-72,,,,,,,,,,,,,
2026-07-07 17:35:04.408,,,,,,,,,,,-82,-85,-71,,-71,,-58,-67,-67,-67,-84,-85,-77,,,-79,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,-69,,,,,,,,,,-67,-85,,,,,,,,,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,-80,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:04.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,-84,,,,,,,,,,,,,-81,,,,-86,,-89,
2026-07-07 17:35:04.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78
2026-07-07 17:35:04.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,-60,-52,-68,-65,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:04.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,-57,-56,,-81,-80,-78,-51,-51,,-69,-72,,-72,-73,-86,,,,,,,,,,,,,-76,,,-73,-73,-73,,,,,,,,,,,,,,,,-63,,,,,,,,,,,,,,,,,,,,,,,,-76,-78,,-78,,,,,,,,,,,,,,,,,,,,,-72,-74,-78,,,,,,,,,,,,
2026-07-07 17:35:04.979,-68,-70,-72,-64,-62,-54,,-84,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:05.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:05.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,,,,,,,,,,,,
2026-07-07 17:35:05.225,,,,,,,,,,,,,-70,-69,-69,,-48,-68,-73,-74,,,-73,,,-74,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,,,,,,,,,-68,-82,,,,,,,,-82,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,,,,,,
2026-07-07 17:35:05.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,,,,-75,-74,,,,,,,,,,,,,,,,,,,,,,-81,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:05.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74
2026-07-07 17:35:05.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,-58,-61,-71,-75,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:05.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,-68,-66,,-82,-81,-80,-50,-50,,-54,-75,,-75,-83,,,,,,,,,,,,,,-75,,,-82,-83,-74,,,,,,,,,,,,,,,,-53,,,,,,,,,,,,,,,,,,,,,,,,,-85,,-85,,,,,,,,,,,,,,,,,,,-78,,-80,-77,-78,,,,,,,,-84,,,,
2026-07-07 17:35:05.794,-66,-68,-69,-62,-64,-57,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:05.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,,,,,,,,,,,,
2026-07-07 17:35:06.000,,,,,,,,,,,,-85,-69,-69,-68,,-63,-63,-64,-65,,,-77,,,-78,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,,,-64,-75,,,,,,,,-75,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-79,,,,,,-82,,,,,,,,,,,,,,,,,,,,-91,,,,,,
2026-07-07 17:35:06.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,,,,,,,,,,,,,,,-80,,,-76,,-75,-80
2026-07-07 17:35:06.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,-58,-70,,-80,-82,-78,-64,-65,,-52,-77,,-77,-69,,,-56,,-52,-60,-67,-65,,,,,,,-87,,-70,-71,-75,,,,,,,,,,,,,,,-67,-57,,,,,,,,,,,,,,,,,,,,,,,,-85,-85,,-86,,,,,,,,,,,,,,,,,,,,,-63,-73,-73,,,,,,,,,,,,,
2026-07-07 17:35:06.610,-60,-59,-63,-68,-64,-58,,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:06.815,,,,,,,,,,,-85,,-73,-73,-73,,-55,-58,-75,-73,,-93,-73,,,-73,-73,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,,,-63,-77,,,,,,,,-77,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:07.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,,,,,,,,,,,,-71,,,,-87,,,-77,,-84
2026-07-07 17:35:07.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,-64,-70,,,-88,,-57,-57,,-48,-66,,-67,-70,-83,-89,-53,-84,-55,-52,,-64,,,,,,,,,-70,-71,-66,,,,,,,,,,,,,,,-70,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,,,,,,,,,-84
2026-07-07 17:35:07.427,,-59,-60,-70,-68,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,,,,,,,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:07.631,,,,,,,,,,,,,-69,-69,-69,,-42,-58,-68,-67,,-92,-81,,,-83,-82,,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,-58,-81,,,,,,,,-80,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,-74,,,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,,,
2026-07-07 17:35:07.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,,,,,-75,-77,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,-82,,,,,,,,,,,,-77,,,,,,,-70,,,
