timestamp,board_ts_ms,ax,ay,az,gx,gy,gz,rotation_hint
2026-07-07 17:34:16.357,3109503,0.1761,-0.168,1.0298,7.7515,-9.9487,-13.6719,
2026-07-07 17:34:16.377,3109523,0.1361,-0.1882,1.0391,10.8643,-6.6528,-16.3574,
2026-07-07 17:34:16.397,3109543,0.1083,-0.2029,1.0377,11.7187,-0.5493,-17.334,
2026-07-07 17:34:16.417,3109563,0.1074,-0.2194,1.0226,10.5591,5.3101,-16.4795,
2026-07-07 17:34:16.437,3109583,0.111,-0.2327,0.9883,7.3242,10.0098,-14.5874,
2026-07-07 17:34:16.457,3109603,0.1151,-0.2281,0.9551,3.9062,13.7329,-11.9629,
2026-07-07 17:34:16.477,3109623,0.1342,-0.2052,0.9353,2.3193,16.1743,-8.7891,
2026-07-07 17:34:16.497,3109643,0.1375,-0.1759,0.9274,4.2114,18.1274,-5.4321,
2026-07-07 17:34:16.517,3109663,0.1235,-0.1689,0.9222,7.9346,21.7285,-2.5635,
2026-07-07 17:34:16.537,3109683,0.1168,-0.1545,0.9293,11.9629,25.6958,0.0,
2026-07-07 17:34:16.557,3109703,0.1072,-0.156,0.9468,15.0757,29.4189,2.3804,
2026-07-07 17:34:16.577,3109723,0.1531,-0.1962,0.965,14.4043,29.9683,5.8594,
2026-07-07 17:34:16.597,3109743,0.199,-0.2203,0.9507,9.3384,23.8647,10.8032,
2026-07-07 17:34:16.617,3109763,0.2505,-0.249,0.9218,0.8545,12.0239,16.2354,
2026-07-07 17:34:16.637,3109783,0.2141,-0.2009,0.9281,-9.0332,-3.418,19.6533,
2026-07-07 17:34:16.657,3109803,0.1844,-0.1812,0.9215,-13.0005,-11.4746,19.7144,
2026-07-07 17:34:16.677,3109823,0.2017,-0.1986,0.8909,-13.916,-13.7329,16.5405,
2026-07-07 17:34:16.697,3109843,0.2042,-0.2001,0.9034,-16.4795,-16.4185,12.0239,
2026-07-07 17:34:16.717,3109863,0.152,-0.1742,0.9703,-17.395,-17.395,7.1411,
2026-07-07 17:34:16.737,3109883,0.1566,-0.1764,1.0093,-13.916,-14.5874,3.0518,
2026-07-07 17:34:16.757,3109903,0.1876,-0.1919,1.0011,-10.1318,-14.0991,1.1597,
2026-07-07 17:34:16.777,3109923,0.193,-0.2015,0.9918,-8.5449,-18.0664,1.6479,
2026-07-07 17:34:16.797,3109943,0.1777,-0.2072,1.0031,-7.6294,-22.7051,2.9297,
2026-07-07 17:34:16.817,3109963,0.1659,-0.205,1.0135,-6.5918,-24.8413,3.7231,
2026-07-07 17:34:16.837,3109983,0.1525,-0.2052,1.0107,-4.9438,-24.1699,3.7842,
2026-07-07 17:34:16.857,3110003,0.1505,-0.1985,0.9974,-3.1738,-20.3857,3.418,
2026-07-07 17:34:16.877,3110023,0.1622,-0.1809,0.9929,-1.5259,-15.625,3.0518,
2026-07-07 17:34:16.897,3110043,0.1622,-0.1686,0.9998,0.7324,-11.8408,4.3335,
2026-07-07 17:34:16.917,3110063,0.1674,-0.1843,1.0032,2.5024,-9.0332,6.8359,
2026-07-07 17:34:16.937,3110083,0.1545,-0.1912,1.0072,0.9766,-6.7749,8.4229,
2026-07-07 17:34:16.958,3110103,0.163,-0.1929,1.0034,-2.3193,-3.8452,9.3384,
2026-07-07 17:34:16.977,3110123,0.1844,-0.1844,0.9994,-5.7983,-2.6245,9.2163,
2026-07-07 17:34:16.997,3110143,0.1711,-0.1582,1.0192,-7.8125,-3.1738,8.1787,
2026-07-07 17:34:17.017,3110163,0.1824,-0.1613,1.0105,-6.958,-2.7466,6.4087,
2026-07-07 17:34:17.037,3110183,0.1783,-0.1622,0.9805,-6.958,-2.3193,3.0518,
2026-07-07 17:34:17.057,3110203,0.1572,-0.144,0.9669,-6.8359,-0.7935,-0.4272,
2026-07-07 17:34:17.077,3110223,0.1498,-0.1318,0.9857,-3.54,2.0142,-2.0752,
2026-07-07 17:34:17.097,3110243,0.1632,-0.1576,0.9825,0.9766,3.2349,-0.9766,
2026-07-07 17:34:17.117,3110263,0.1593,-0.1848,0.9568,1.4648,2.5024,1.2207,
2026-07-07 17:34:17.137,3110283,0.1628,-0.2144,0.9287,-2.6245,2.2583,2.5024,
2026-07-07 17:34:17.157,3110303,0.1576,-0.2148,0.9026,-9.8267,2.3804,3.2349,
2026-07-07 17:34:17.177,3110323,0.1523,-0.1725,0.9061,-15.0757,3.3569,4.6387,
2026-07-07 17:34:17.197,3110343,0.1753,-0.1473,0.9222,-13.855,4.3945,6.0425,
2026-07-07 17:34:17.217,3110363,0.1857,-0.1519,0.9272,-10.3149,3.1738,5.8594,
2026-07-07 17:34:17.237,3110383,0.1737,-0.1565,0.9387,-8.9111,2.1362,2.9297,
2026-07-07 17:34:17.257,3110403,0.161,-0.1589,0.9594,-9.1553,2.6855,-1.4038,
2026-07-07 17:34:17.277,3110423,0.1472,-0.1593,0.9777,-11.1084,4.2725,-5.9814,
2026-07-07 17:34:17.297,3110443,0.1567,-0.1614,0.9868,-12.3901,4.0894,-7.1411,
2026-07-07 17:34:17.317,3110463,0.158,-0.162,0.9963,-14.7095,2.8076,-8.4839,
2026-07-07 17:34:17.337,3110483,0.1489,-0.1418,1.0122,-16.1743,2.7466,-9.5825,
2026-07-07 17:34:17.357,3110503,0.1399,-0.1305,1.0082,-15.9912,3.9062,-10.1318,
2026-07-07 17:34:17.377,3110523,0.132,-0.1276,1.0021,-15.0757,6.2866,-11.0474,
2026-07-07 17:34:17.397,3110543,0.1237,-0.1219,1.0071,-12.9395,9.7046,-11.9629,
2026-07-07 17:34:17.417,3110563,0.1271,-0.1161,1.0225,-9.8267,12.2681,-10.8032,
2026-07-07 17:34:17.437,3110583,0.146,-0.1173,1.0171,-6.897,11.7187,-7.2021,
2026-07-07 17:34:17.457,3110603,0.1508,-0.105,1.0013,-4.3335,9.3994,-3.1738,
2026-07-07 17:34:17.477,3110623,0.1564,-0.1083,0.9976,-2.3193,7.019,-1.77,
2026-07-07 17:34:17.497,3110643,0.151,-0.1122,0.9938,-1.4648,4.9438,-2.0142,
2026-07-07 17:34:17.517,3110663,0.145,-0.111,0.981,-0.7935,3.7231,-2.0752,
2026-07-07 17:34:17.537,3110683,0.1414,-0.1074,0.9757,-0.2441,2.6245,-1.3428,
2026-07-07 17:34:17.557,3110703,0.1511,-0.1051,0.9714,0.4272,0.8545,-0.1221,
2026-07-07 17:34:17.577,3110723,0.1677,-0.1042,0.9596,0.4883,-3.1128,1.6479,
2026-07-07 17:34:17.597,3110743,0.1578,-0.1144,0.9574,-0.7935,-6.958,3.3569,
2026-07-07 17:34:17.617,3110763,0.1461,-0.1313,0.963,-3.2349,-8.4229,3.7231,
2026-07-07 17:34:17.637,3110783,0.1512,-0.142,0.9602,-6.1646,-8.8501,2.0752,
2026-07-07 17:34:17.657,3110803,0.1309,-0.1394,0.9592,-8.3618,-7.8125,0.3052,
2026-07-07 17:34:17.677,3110823,0.137,-0.126,0.9589,-8.8501,-6.4087,0.3662,
2026-07-07 17:34:17.698,3110843,0.1511,-0.1207,0.9596,-8.4839,-7.2021,1.4648,
2026-07-07 17:34:17.717,3110863,0.1494,-0.1206,0.9675,-8.7891,-8.1787,1.8921,
2026-07-07 17:34:17.737,3110883,0.1429,-0.1235,0.9752,-9.3994,-7.8125,1.5259,
2026-07-07 17:34:17.757,3110903,0.1351,-0.1212,0.9814,-9.3994,-6.4697,1.4648,
2026-07-07 17:34:17.777,3110923,0.1305,-0.1134,0.9857,-7.8125,-4.6387,1.8921,
2026-07-07 17:34:17.797,3110943,0.1184,-0.1095,0.9982,-5.7373,-2.0142,1.6479,
2026-07-07 17:34:17.817,3110963,0.1195,-0.1068,1.0017,-5.0049,1.4038,1.0376,
2026-07-07 17:34:17.837,3110983,0.1206,-0.0966,1.0033,-4.2725,3.2959,1.709,
2026-07-07 17:34:17.857,3111003,0.1351,-0.0956,1.0057,-2.6245,3.54,3.9673,
2026-07-07 17:34:17.877,3111023,0.1401,-0.099,1.0065,-0.9155,1.77,6.7139,
2026-07-07 17:34:17.897,3111043,0.1318,-0.0986,1.0002,0.4272,0.3052,8.667,
2026-07-07 17:34:17.917,3111063,0.144,-0.1058,0.9956,1.4648,0.6714,8.9111,
2026-07-07 17:34:17.937,3111083,0.1483,-0.1069,1.0067,1.4038,0.9766,7.0801,
2026-07-07 17:34:17.957,3111103,0.1533,-0.1055,1.0116,1.2207,0.9766,4.7607,
2026-07-07 17:34:17.977,3111123,0.1664,-0.1082,1.0092,1.4038,0.061,3.0518,
2026-07-07 17:34:17.997,3111143,0.1675,-0.1018,1.0034,1.8921,-2.7466,2.6245,
2026-07-07 17:34:18.017,3111163,0.1469,-0.0957,1.0005,3.2349,-4.8218,2.0752,
2026-07-07 17:34:18.037,3111183,0.1482,-0.0924,0.993,5.3101,-4.3945,0.7324,
2026-07-07 17:34:18.057,3111203,0.1453,-0.0925,0.9802,7.6294,-3.7842,-1.1597,
2026-07-07 17:34:18.077,3111223,0.14,-0.0887,0.9806,9.8877,-2.9297,-1.4648,
2026-07-07 17:34:18.097,3111243,0.1422,-0.0935,0.9891,11.9629,-2.2583,-0.4272,
2026-07-07 17:34:18.117,3111263,0.1307,-0.1017,0.9922,12.2681,-1.77,1.2817,
2026-07-07 17:34:18.137,3111283,0.1249,-0.1023,0.9896,10.9863,0.0,3.54,
2026-07-07 17:34:18.157,3111303,0.1392,-0.1022,0.9883,9.2773,2.0752,5.9814,
2026-07-07 17:34:18.177,3111323,0.137,-0.105,0.9836,7.2021,2.8076,8.3008,
2026-07-07 17:34:18.197,3111343,0.1382,-0.0999,0.9761,4.7607,4.1504,9.3994,
2026-07-07 17:34:18.217,3111363,0.1542,-0.0924,0.9717,3.2959,5.6763,9.5215,
2026-07-07 17:34:18.237,3111383,0.1794,-0.0865,0.967,3.0518,4.8218,9.7046,
2026-07-07 17:34:18.257,3111403,0.1785,-0.0842,0.9648,3.2959,1.8921,9.2773,
2026-07-07 17:34:18.277,3111423,0.1678,-0.0846,0.9685,3.54,0.2441,7.2021,
2026-07-07 17:34:18.297,3111443,0.1746,-0.0903,0.9758,3.3569,0.6714,3.6011,
2026-07-07 17:34:18.317,3111463,0.1952,-0.0972,0.9771,2.8076,-0.2441,0.2441,
2026-07-07 17:34:18.337,3111483,0.1859,-0.1019,0.9768,1.5259,-3.0518,-2.9907,
2026-07-07 17:34:18.357,3111503,0.1766,-0.1062,0.9799,0.061,-3.9673,-6.3477,
2026-07-07 17:34:18.377,3111523,0.171,-0.1101,0.9761,-0.9766,-3.3569,-9.6436,
2026-07-07 17:34:18.397,3111543,0.1763,-0.1132,0.9728,-1.8311,-2.6855,-11.5967,
2026-07-07 17:34:18.417,3111563,0.1709,-0.1051,0.9802,-2.2583,-3.0518,-11.5967,
2026-07-07 17:34:18.437,3111583,0.162,-0.1082,0.9888,-1.5259,-3.418,-10.0708,
2026-07-07 17:34:18.457,3111603,0.16,-0.109,0.9883,-0.9155,-3.1738,-7.7515,
2026-07-07 17:34:18.477,3111623,0.1505,-0.1038,0.9918,-0.5493,-2.1362,-5.7983,
2026-07-07 17:34:18.497,3111643,0.146,-0.1102,1.001,-0.1221,-0.1831,-4.2725,
2026-07-07 17:34:18.517,3111663,0.1392,-0.1172,1.0007,-1.0376,3.3569,-3.1128,
2026-07-07 17:34:18.537,3111683,0.1353,-0.1141,0.9911,-1.5259,5.8594,-1.8311,
2026-07-07 17:34:18.557,3111703,0.1343,-0.115,0.9819,-1.3428,8.1177,-0.3662,
2026-07-07 17:34:18.577,3111723,0.1335,-0.1157,0.9707,-1.4648,10.0708,0.3662,
2026-07-07 17:34:18.597,3111743,0.1384,-0.111,0.9594,-1.1597,11.6577,0.4272,
2026-07-07 17:34:18.617,3111763,0.1384,-0.1134,0.9567,-0.7935,12.5122,1.0376,
2026-07-07 17:34:18.637,3111783,0.1586,-0.1215,0.9596,-1.0986,11.2305,2.5024,
2026-07-07 17:34:18.657,3111803,0.1642,-0.1202,0.9633,-1.8921,8.5449,3.9673,
2026-07-07 17:34:18.677,3111823,0.1613,-0.116,0.9655,-2.3193,6.958,3.479,
2026-07-07 17:34:18.697,3111843,0.1609,-0.1191,0.9691,-2.6245,6.4087,1.2207,
2026-07-07 17:34:18.717,3111863,0.1653,-0.1245,0.9672,-2.9297,5.4932,-1.0376,
2026-07-07 17:34:18.737,3111883,0.1566,-0.124,0.9646,-3.1738,4.6387,-2.5635,
2026-07-07 17:34:18.757,3111903,0.1577,-0.1174,0.9702,-2.8687,3.6011,-3.7231,
2026-07-07 17:34:18.777,3111923,0.1569,-0.1158,0.9822,-2.0752,1.5869,-4.0283,
2026-07-07 17:34:18.797,3111943,0.1591,-0.1183,0.9861,-1.2207,-1.4038,-2.6855,
2026-07-07 17:34:18.817,3111963,0.151,-0.1207,0.9901,-0.7324,-4.0894,-0.4272,
2026-07-07 17:34:18.837,3111983,0.1404,-0.1243,1.0024,-0.6714,-4.6387,1.0986,
2026-07-07 17:34:18.857,3112003,0.1492,-0.126,1.0055,-0.8545,-4.5166,1.4648,
2026-07-07 17:34:18.877,3112023,0.151,-0.125,1.0017,-0.9155,-4.3335,1.6479,
2026-07-07 17:34:18.897,3112043,0.1554,-0.1174,0.9989,0.1831,-4.2725,2.7466,
2026-07-07 17:34:18.917,3112063,0.1615,-0.1068,0.9957,2.1362,-5.188,4.0283,
2026-07-07 17:34:18.937,3112083,0.1575,-0.1041,0.9861,3.6621,-5.4932,4.0283,
2026-07-07 17:34:18.957,3112103,0.1594,-0.1112,0.9786,3.8452,-5.127,3.54,
2026-07-07 17:34:18.977,3112123,0.1675,-0.1088,0.9805,3.7842,-6.2256,4.2114,
2026-07-07 17:34:18.997,3112143,0.1677,-0.1072,0.9802,3.9673,-7.7515,5.9204,
2026-07-07 17:34:19.017,3112163,0.1671,-0.1068,0.9821,3.7842,-8.1787,6.2866,
2026-07-07 17:34:19.037,3112183,0.157,-0.1122,0.9849,2.5024,-6.4087,4.5166,
2026-07-07 17:34:19.057,3112203,0.1622,-0.115,0.9869,0.9766,-3.418,1.5259,
2026-07-07 17:34:19.077,3112223,0.1656,-0.1112,0.98,0.2441,-1.4648,-0.7324,
2026-07-07 17:34:19.097,3112243,0.1539,-0.105,0.9722,0.6714,-0.1831,-1.5259,
2026-07-07 17:34:19.117,3112263,0.1438,-0.1034,0.9683,2.1973,1.3428,-1.4648,
2026-07-07 17:34:19.137,3112283,0.1449,-0.116,0.9708,3.1128,3.1128,-0.7935,
2026-07-07 17:34:19.157,3112303,0.1396,-0.1187,0.9706,2.8687,4.5166,1.1597,
2026-07-07 17:34:19.177,3112323,0.1515,-0.115,0.9766,1.6479,4.9438,3.1128,
2026-07-07 17:34:19.197,3112343,0.1783,-0.1069,0.9835,0.6714,3.2349,4.2114,
2026-07-07 17:34:19.217,3112363,0.1855,-0.1121,0.9875,0.1221,-0.7935,4.4556,
2026-07-07 17:34:19.237,3112383,0.1761,-0.1205,0.9951,-0.3662,-4.5166,3.8452,
2026-07-07 17:34:19.257,3112403,0.1671,-0.1249,0.998,-0.3662,-5.6152,2.3193,
2026-07-07 17:34:19.277,3112423,0.1575,-0.1201,1.0035,0.3662,-4.3335,0.0,
2026-07-07 17:34:19.297,3112443,0.1528,-0.1299,1.0071,1.4648,-1.6479,-2.6855,
2026-07-07 17:34:19.317,3112463,0.165,-0.1331,1.0024,2.0142,0.3662,-3.9062,
2026-07-07 17:34:19.337,3112483,0.1569,-0.1249,0.9944,2.5024,0.1221,-3.2959,
2026-07-07 17:34:19.357,3112503,0.1512,-0.1221,0.9913,3.1738,0.1831,-1.8921,
2026-07-07 17:34:19.377,3112523,0.156,-0.1241,0.9937,3.8452,0.0,0.1221,
2026-07-07 17:34:19.397,3112543,0.1466,-0.1263,0.9875,4.2725,-0.3662,2.6245,
2026-07-07 17:34:19.417,3112563,0.1396,-0.1251,0.9817,4.2114,0.0,3.7231,
2026-07-07 17:34:19.437,3112583,0.144,-0.1267,0.9789,4.0894,1.4648,3.54,
2026-07-07 17:34:19.457,3112603,0.1565,-0.1191,0.9764,3.7842,3.1738,2.9907,
2026-07-07 17:34:19.477,3112623,0.1604,-0.1155,0.9788,3.2349,4.2114,2.3193,
2026-07-07 17:34:19.497,3112643,0.1615,-0.1138,0.9781,2.8076,4.8218,2.0752,
2026-07-07 17:34:19.517,3112663,0.1609,-0.1184,0.9805,1.709,5.188,1.6479,
2026-07-07 17:34:19.537,3112683,0.1613,-0.1176,0.9827,-0.7324,5.6152,0.5493,
2026-07-07 17:34:19.557,3112703,0.1678,-0.1128,0.9816,-2.8076,5.4932,-0.6104,
2026-07-07 17:34:19.577,3112723,0.1654,-0.1156,0.9758,-3.479,4.1504,-0.3662,
2026-07-07 17:34:19.597,3112743,0.1614,-0.1189,0.9705,-3.1738,2.9907,-0.1831,
2026-07-07 17:34:19.617,3112763,0.1552,-0.1228,0.9707,-2.6855,2.9907,-0.9155,
2026-07-07 17:34:19.637,3112783,0.1597,-0.1249,0.9734,-3.2959,3.54,-2.3804,
2026-07-07 17:34:19.657,3112803,0.1772,-0.118,0.9745,-4.0894,2.9297,-3.1128,
2026-07-07 17:34:19.677,3112823,0.1735,-0.1168,0.9745,-4.3945,0.061,-2.5635,
2026-07-07 17:34:19.697,3112843,0.165,-0.1224,0.9783,-4.2725,-2.4414,-1.5259,
2026-07-07 17:34:19.717,3112863,0.1615,-0.1241,0.9801,-4.3945,-3.54,-1.3428,
2026-07-07 17:34:19.737,3112883,0.1566,-0.1223,0.9807,-4.8828,-2.6245,-3.54,
2026-07-07 17:34:19.757,3112903,0.1609,-0.1183,0.9838,-4.8828,-1.4648,-5.4932,
2026-07-07 17:34:19.777,3112923,0.1602,-0.1165,0.9852,-4.3945,-0.8545,-6.2256,
2026-07-07 17:34:19.797,3112943,0.1627,-0.1177,0.9902,-3.1128,-0.9155,-5.3711,
2026-07-07 17:34:19.817,3112963,0.1584,-0.1199,0.9946,-1.77,-1.1597,-3.479,
2026-07-07 17:34:19.837,3112983,0.1475,-0.1172,0.9979,-0.1831,-0.4883,-1.8311,
2026-07-07 17:34:19.857,3113003,0.1392,-0.121,0.9955,0.9155,1.709,-1.0986,
2026-07-07 17:34:19.877,3113023,0.1469,-0.1228,0.9924,0.9766,3.0518,-0.2441,
2026-07-07 17:34:19.897,3113043,0.1622,-0.1207,0.99,0.9766,2.3193,1.5869,
2026-07-07 17:34:19.917,3113063,0.1664,-0.1149,0.9899,1.3428,0.7324,2.9907,
2026-07-07 17:34:19.937,3113083,0.171,-0.1123,0.9889,1.3428,-0.5493,2.7466,
2026-07-07 17:34:19.957,3113103,0.1649,-0.1122,0.9919,1.1597,-0.8545,1.0376,
2026-07-07 17:34:19.977,3113123,0.1595,-0.1086,0.995,1.2207,-0.3662,-1.0986,
2026-07-07 17:34:19.997,3113143,0.1663,-0.1111,0.9938,1.3428,-0.4272,-2.7466,
2026-07-07 17:34:20.017,3113163,0.1661,-0.1162,0.9904,0.6104,-1.0986,-4.1504,
2026-07-07 17:34:20.037,3113183,0.16,-0.1101,0.9884,-0.1831,-1.2817,-5.0659,
2026-07-07 17:34:20.057,3113203,0.1616,-0.1084,0.9852,-0.4883,-1.709,-4.9438,
2026-07-07 17:34:20.078,3113223,0.1569,-0.1108,0.9857,-0.061,-2.5024,-3.54,
2026-07-07 17:34:20.097,3113243,0.1555,-0.11,0.9844,0.8545,-2.8076,-1.5869,
2026-07-07 17:34:20.117,3113263,0.1517,-0.108,0.9795,1.9531,-2.5635,0.0,
2026-07-07 17:34:20.137,3113283,0.1486,-0.1118,0.9792,2.3804,-1.5259,0.5493,
2026-07-07 17:34:20.157,3113303,0.1493,-0.1144,0.9835,2.1973,-0.5493,0.6714,
2026-07-07 17:34:20.177,3113323,0.1556,-0.113,0.988,1.8921,-0.4883,1.4648,
2026-07-07 17:34:20.197,3113343,0.1558,-0.1116,0.9873,1.709,-0.7935,2.5635,
2026-07-07 17:34:20.217,3113363,0.157,-0.1106,0.9834,1.6479,-0.4883,2.6855,
2026-07-07 17:34:20.237,3113383,0.1575,-0.1118,0.9807,0.9766,0.4272,1.77,
2026-07-07 17:34:20.257,3113403,0.1586,-0.1138,0.9832,-0.061,1.5259,0.3662,
2026-07-07 17:34:20.277,3113423,0.1648,-0.1133,0.9802,-0.9766,2.1973,-1.1597,
2026-07-07 17:34:20.297,3113443,0.1639,-0.1117,0.9775,-1.77,2.3193,-2.4414,
2026-07-07 17:34:20.317,3113463,0.1681,-0.1105,0.9735,-2.3193,2.6245,-3.418,
2026-07-07 17:34:20.337,3113483,0.1709,-0.1077,0.9724,-2.3804,2.2583,-3.9062,
2026-07-07 17:34:20.357,3113503,0.1713,-0.1051,0.9758,-1.8311,1.4648,-4.0894,
2026-07-07 17:34:20.377,3113523,0.1632,-0.1135,0.9792,-1.0376,0.6714,-4.1504,
2026-07-07 17:34:20.397,3113543,0.1552,-0.1149,0.9796,-0.9155,0.8545,-4.0894,
2026-07-07 17:34:20.417,3113563,0.1481,-0.1129,0.9803,-0.7935,2.0142,-4.1504,
2026-07-07 17:34:20.437,3113583,0.146,-0.1163,0.9814,-0.8545,3.7231,-3.9062,
2026-07-07 17:34:20.457,3113603,0.1517,-0.1111,0.9801,-1.0986,5.0659,-2.4414,
2026-07-07 17:34:20.477,3113623,0.1632,-0.1064,0.9745,-1.0376,5.127,-0.3052,
2026-07-07 17:34:20.497,3113643,0.1597,-0.1121,0.9792,-0.6714,4.4556,1.5259,
2026-07-07 17:34:20.517,3113663,0.1641,-0.12,0.9884,-0.7935,3.9062,2.3804,
2026-07-07 17:34:20.537,3113683,0.1627,-0.1183,0.9902,-1.9531,3.3569,2.4414,
2026-07-07 17:34:20.557,3113703,0.1647,-0.1117,0.9863,-2.6855,3.418,2.0142,
2026-07-07 17:34:20.577,3113723,0.1704,-0.1124,0.9883,-2.2583,3.479,1.5869,
2026-07-07 17:34:20.597,3113743,0.1764,-0.1089,0.9911,-1.6479,2.9297,0.4272,
2026-07-07 17:34:20.617,3113763,0.174,-0.1056,0.9866,-0.7935,1.8921,-0.7935,
2026-07-07 17:34:20.637,3113783,0.175,-0.1047,0.9878,0.6104,0.9155,-1.6479,
2026-07-07 17:34:20.657,3113803,0.1765,-0.1033,0.9911,2.0752,-0.4272,-2.0142,
2026-07-07 17:34:20.677,3113823,0.1707,-0.1019,0.9882,3.3569,-2.2583,-1.77,
2026-07-07 17:34:20.697,3113843,0.1582,-0.1058,0.9832,4.0894,-3.2349,-1.77,
2026-07-07 17:34:20.717,3113863,0.1602,-0.1038,0.9836,4.0283,-2.4414,-2.0752,
2026-07-07 17:34:20.737,3113883,0.1649,-0.1061,0.9836,3.9673,-2.1973,-2.0752,
2026-07-07 17:34:20.757,3113903,0.1644,-0.1042,0.9839,3.7231,-2.5024,-1.2817,
2026-07-07 17:34:20.777,3113923,0.1693,-0.1055,0.9778,3.418,-2.6855,-0.1831,
2026-07-07 17:34:20.797,3113943,0.1652,-0.1074,0.9716,2.6245,-2.8687,0.5493,
2026-07-07 17:34:20.817,3113963,0.1611,-0.1093,0.9698,1.3428,-2.0752,0.7935,
2026-07-07 17:34:20.837,3113983,0.1647,-0.1091,0.9691,0.1831,-0.7324,0.6104,
2026-07-07 17:34:20.857,3114003,0.1682,-0.1105,0.9661,-0.4272,-0.1831,0.9766,
2026-07-07 17:34:20.877,3114023,0.1555,-0.1145,0.9666,-0.4883,0.0,2.0752,
2026-07-07 17:34:20.897,3114043,0.1722,-0.1194,0.9583,0.061,-0.1221,2.6245,
2026-07-07 17:34:20.917,3114063,0.1732,-0.1196,0.9601,1.2207,-2.3804,2.5024,
2026-07-07 17:34:20.937,3114083,0.161,-0.1255,0.9684,2.5024,-4.0894,3.7842,
2026-07-07 17:34:20.957,3114103,0.1586,-0.1277,0.9788,3.1738,-4.8828,4.9438,
2026-07-07 17:34:20.977,3114123,0.1515,-0.1284,0.9795,1.8311,-3.6011,3.8452,
2026-07-07 17:34:20.997,3114143,0.1555,-0.1217,0.9757,-0.3052,-1.77,1.77,
2026-07-07 17:34:21.017,3114163,0.1699,-0.1133,0.9821,-1.6479,-0.6714,-0.8545,
2026-07-07 17:34:21.037,3114183,0.1764,-0.1115,0.9835,-2.6245,-1.0376,-3.0518,
2026-07-07 17:34:21.057,3114203,0.1779,-0.1122,0.9865,-2.5635,-1.709,-3.7231,
2026-07-07 17:34:21.077,3114223,0.1793,-0.1177,0.9878,-1.77,-2.9907,-3.1738,
2026-07-07 17:34:21.097,3114243,0.1708,-0.1188,0.984,-1.2207,-3.0518,-2.7466,
2026-07-07 17:34:21.117,3114263,0.172,-0.1165,0.9789,-0.5493,-2.3804,-2.2583,
2026-07-07 17:34:21.137,3114283,0.1718,-0.1167,0.97,0.061,-1.77,-1.4038,
2026-07-07 17:34:21.157,3114303,0.1641,-0.1205,0.9656,0.3662,-1.2207,-0.3662,
2026-07-07 17:34:21.177,3114323,0.134,-0.1248,0.9718,0.6104,-2.6245,-0.2441,
2026-07-07 17:34:21.197,3114343,0.1276,-0.1195,0.9768,1.0376,-5.3101,-0.9155,
2026-07-07 17:34:21.217,3114363,0.1238,-0.1226,0.9781,1.1597,-6.4087,-2.3193,
2026-07-07 17:34:21.237,3114383,0.1252,-0.1255,0.9789,0.2441,-5.9814,-4.1504,
2026-07-07 17:34:21.257,3114403,0.1251,-0.1232,0.9808,-1.0376,-3.9673,-5.3711,
2026-07-07 17:34:21.277,3114423,0.129,-0.123,0.983,-2.1973,-1.0376,-5.4321,
2026-07-07 17:34:21.297,3114443,0.1382,-0.1244,0.9871,-3.1128,0.7935,-3.479,
2026-07-07 17:34:21.317,3114463,0.1428,-0.1227,0.9895,-3.3569,1.1597,-0.4272,
2026-07-07 17:34:21.337,3114483,0.1396,-0.121,0.9897,-3.1738,2.0142,2.3804,
2026-07-07 17:34:21.357,3114503,0.1472,-0.1179,0.9922,-2.6245,2.7466,3.9673,
2026-07-07 17:34:21.377,3114523,0.1461,-0.1227,0.9932,-2.1362,3.3569,4.5166,
2026-07-07 17:34:21.397,3114543,0.1536,-0.1205,0.9912,-1.3428,3.6011,4.5776,
2026-07-07 17:34:21.417,3114563,0.1597,-0.1146,0.9884,-0.1831,3.418,3.9673,
2026-07-07 17:34:21.437,3114583,0.1711,-0.1094,0.9884,0.9766,2.6245,2.4414,
2026-07-07 17:34:21.457,3114603,0.1753,-0.1121,0.9954,1.2207,0.7935,0.4883,
2026-07-07 17:34:21.478,3114623,0.1571,-0.1173,1.0049,0.8545,-0.8545,-0.8545,
2026-07-07 17:34:21.497,3114643,0.1448,-0.1239,1.0029,0.2441,-1.4038,-1.9531,
2026-07-07 17:34:21.517,3114663,0.1375,-0.131,0.9995,-0.7324,-0.8545,-2.7466,
2026-07-07 17:34:21.537,3114683,0.1349,-0.1323,0.9955,-1.8311,0.3052,-3.6011,
2026-07-07 17:34:21.557,3114703,0.1361,-0.1306,0.9945,-2.5024,0.7935,-3.9673,
2026-07-07 17:34:21.578,3114723,0.1353,-0.1295,0.9869,-2.1362,0.3662,-2.9907,
2026-07-07 17:34:21.597,3114743,0.137,-0.1283,0.9832,-1.2817,-0.3052,-1.2817,
2026-07-07 17:34:21.617,3114763,0.1373,-0.1271,0.99,-0.1831,-0.6104,-0.1831,
2026-07-07 17:34:21.637,3114783,0.1416,-0.1239,0.9932,1.0376,-0.061,0.3662,
2026-07-07 17:34:21.657,3114803,0.1631,-0.1249,0.9729,2.9297,0.1831,2.3193,
2026-07-07 17:34:21.677,3114823,0.1415,-0.1361,0.9668,5.127,-0.6714,6.3477,
2026-07-07 17:34:21.697,3114843,0.1357,-0.1311,0.9738,5.7983,1.1597,8.3008,
